,Unnamed: 0,0,1,2,3,4
77,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
78,AMP1-CPR1-DOX2,80.76322883,77.59763147,90.77590073,0.0,0.0
79,AMP1-CPR1-TMP1,90.97744361,85.94388834,95.55987442,0.0,0.0
80,AMP1-ERY1-DOX2,77.13150802,80.75567461,72.11840335,0.0,0.0
81,AMP1-ERY1-TMP1,93.70123422,90.22980403,86.94872178,0.0,0.0
82,AMP1-DOX2-TMP1,100.9646758,98.3504864,99.62625206,0.0,0.0
83,CPR1-ERY1-DOX2,97.55993758,90.45537854,94.363881,0.0,0.0
84,CPR1-ERY1-TMP1,103.4614839,103.0875511,101.7790402,0.0,0.0
85,CPR1-DOX2-TMP1,105.7313094,104.8921472,112.7821797,0.0,0.0
86,ERY1-DOX2-TMP1,96.65200738,99.02720993,108.7158021,0.0,0.0
87,AMP1-CPR1-ERY1-DOX2,71.45694425,80.30452559,94.363881,0.0,0.0
88,AMP1-CPR1-ERY1-TMP1,78.26642077,80.98124912,89.10150994,0.0,0.0
89,AMP1-CPR1-DOX2-TMP1,85.75684494,83.23699422,96.51666916,0.0,0.0
90,AMP1-ERY1-DOX2-TMP1,95.97105972,85.49273932,85.75272836,0.0,0.0
91,CPR1-ERY1-DOX2-TMP1,100.9646758,100.380657,106.0846165,0.0,0.0
93,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
94,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
95,ERY1,90.29649596,96.99703933,94.12468231,0.0,0.0
96,DOX2,99.82976309,103.9898491,105.1278218,0.0,0.0
97,TMP2,91.88537381,100.1550825,106.8022126,0.0,0.0
98,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
99,AMP1-ERY1,81.21719393,77.37205696,72.59680072,0.0,0.0
100,AMP1-DOX2,90.52347851,93.83899619,91.49349679,0.0,0.0
101,AMP1-TMP2,87.7996879,96.99703933,96.03827179,0.0,0.0
102,CPR1-ERY1,100.9646758,99.02720993,95.79907311,0.0,0.0
103,CPR1-DOX2,98.46786778,103.9898491,100.3438481,0.0,0.0
104,CPR1-TMP2,88.93460065,103.5387001,106.5630139,0.0,0.0
105,ERY1-DOX2,93.47425167,96.99703933,96.27747047,0.0,0.0
106,ERY1-TMP2,90.29649596,100.1550825,102.0182389,0.0,0.0
107,DOX2-TMP2,97.33295503,98.12491188,99.86545074,0.0,0.0
108,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
109,AMP1-CPR1-DOX2,80.53624628,82.56027069,92.45029152,0.0,0.0
110,AMP1-CPR1-TMP2,89.84253086,88.87635697,96.51666916,0.0,0.0
111,AMP1-ERY1-DOX2,83.48701944,82.7858452,79.77276125,0.0,0.0
112,AMP1-ERY1-TMP2,93.70123422,96.09474129,94.363881,0.0,0.0
113,AMP1-DOX2-TMP2,98.92183288,99.47835895,103.2142323,0.0,0.0
114,CPR1-ERY1-DOX2,101.6456235,92.71112364,101.5398415,0.0,0.0
115,CPR1-ERY1-TMP2,90.97744361,99.47835895,96.51666916,0.0,0.0
116,CPR1-DOX2-TMP2,98.46786778,94.96686874,107.28061,0.0,0.0
117,ERY1-DOX2-TMP2,95.97105972,96.99703933,100.3438481,0.0,0.0
118,AMP1-CPR1-ERY1-DOX2,72.36487445,78.95107853,92.21109284,0.0,0.0
119,AMP1-CPR1-ERY1-TMP2,85.75684494,89.77865501,97.95186126,0.0,0.0
120,AMP1-CPR1-DOX2-TMP2,86.66477515,93.83899619,101.0614442,0.0,0.0
121,AMP1-ERY1-DOX2-TMP2,95.06312952,78.72550402,95.55987442,0.0,0.0
122,CPR1-ERY1-DOX2-TMP2,98.01390268,96.54589031,105.3670205,0.0,0.0
124,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
125,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
126,ERY1,90.29649596,96.99703933,94.12468231,0.0,0.0
127,DOX2,99.82976309,103.9898491,105.1278218,0.0,0.0
128,TMP3,95.97105972,102.1852531,110.1509942,0.0,0.0
129,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
130,AMP1-ERY1,81.21719393,77.37205696,72.59680072,0.0,0.0
131,AMP1-DOX2,90.52347851,93.83899619,91.49349679,0.0,0.0
132,AMP1-TMP3,102.7805362,98.3504864,101.7790402,0.0,0.0
133,CPR1-ERY1,100.9646758,99.02720993,95.79907311,0.0,0.0
134,CPR1-DOX2,98.46786778,103.9898491,100.3438481,0.0,0.0
135,CPR1-TMP3,96.87898993,108.5013393,110.6293915,0.0,0.0
136,ERY1-DOX2,93.47425167,96.99703933,96.27747047,0.0,0.0
137,ERY1-TMP3,88.48063555,100.6062315,103.453431,0.0,0.0
138,DOX2-TMP3,100.9646758,98.80163542,99.14785469,0.0,0.0
139,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
140,AMP1-CPR1-DOX2,80.53624628,82.56027069,92.45029152,0.0,0.0
141,AMP1-CPR1-TMP3,89.1615832,90.00422952,95.32067574,0.0,0.0
142,AMP1-ERY1-DOX2,83.48701944,82.7858452,79.77276125,0.0,0.0
143,AMP1-ERY1-TMP3,94.15519932,94.96686874,93.88548363,0.0,0.0
144,AMP1-DOX2-TMP3,100.9646758,102.1852531,104.8886231,0.0,0.0
145,CPR1-ERY1-DOX2,101.6456235,92.71112364,101.5398415,0.0,0.0
146,CPR1-ERY1-TMP3,94.83614697,101.9596786,98.43025863,0.0,0.0
147,CPR1-DOX2-TMP3,103.915449,100.1550825,108.2374047,0.0,0.0
148,ERY1-DOX2-TMP3,97.55993758,91.8088256,93.88548363,0.0,0.0
149,AMP1-CPR1-ERY1-DOX2,72.36487445,78.95107853,92.21109284,0.0,0.0
150,AMP1-CPR1-ERY1-TMP3,85.52986239,90.22980403,96.27747047,0.0,0.0
151,AMP1-CPR1-DOX2-TMP3,96.87898993,97.44818835,102.2574376,0.0,0.0
152,AMP1-ERY1-DOX2-TMP3,74.63469996,93.16227266,96.03827179,0.0,0.0
153,CPR1-ERY1-DOX2-TMP3,98.01390268,96.3203158,104.1710271,0.0,0.0
155,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
156,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
157,ERY1,90.29649596,96.99703933,94.12468231,0.0,0.0
158,DOX3,99.82976309,103.9898491,105.1278218,0.0,0.0
159,TMP1,98.69485033,98.80163542,109.1941994,0.0,0.0
160,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
161,AMP1-ERY1,81.21719393,77.37205696,72.59680072,0.0,0.0
162,AMP1-DOX3,90.52347851,93.83899619,91.49349679,0.0,0.0
163,AMP1-TMP1,94.15519932,90.90652756,79.77276125,0.0,0.0
164,CPR1-ERY1,100.9646758,99.02720993,95.79907311,0.0,0.0
165,CPR1-DOX3,98.46786778,103.9898491,100.3438481,0.0,0.0
166,CPR1-TMP1,101.4186409,105.5688707,109.6725968,0.0,0.0
167,ERY1-DOX3,93.47425167,96.99703933,96.27747047,0.0,0.0
168,ERY1-TMP1,92.11235636,99.02720993,105.6062192,0.0,0.0
169,DOX3-TMP1,100.7376933,98.80163542,98.19105995,0.0,0.0
170,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
171,AMP1-CPR1-DOX3,80.53624628,82.56027069,92.45029152,0.0,0.0
172,AMP1-CPR1-TMP1,90.97744361,85.94388834,95.55987442,0.0,0.0
173,AMP1-ERY1-DOX3,83.48701944,82.7858452,79.77276125,0.0,0.0
174,AMP1-ERY1-TMP1,93.70123422,90.22980403,86.94872178,0.0,0.0
175,AMP1-DOX3-TMP1,97.55993758,93.16227266,98.19105995,0.0,0.0
176,CPR1-ERY1-DOX3,101.6456235,92.71112364,101.5398415,0.0,0.0
177,CPR1-ERY1-TMP1,103.4614839,103.0875511,101.7790402,0.0,0.0
178,CPR1-DOX3-TMP1,102.5535537,95.41801776,103.6926297,0.0,0.0
179,ERY1-DOX3-TMP1,97.55993758,90.45537854,91.73269547,0.0,0.0
180,AMP1-CPR1-ERY1-DOX3,72.36487445,78.95107853,92.21109284,0.0,0.0
181,AMP1-CPR1-ERY1-TMP1,78.26642077,80.98124912,89.10150994,0.0,0.0
182,AMP1-CPR1-DOX3-TMP1,87.7996879,84.81601579,78.33756914,0.0,0.0
183,AMP1-ERY1-DOX3-TMP1,89.1615832,90.45537854,90.77590073,0.0,0.0
184,CPR1-ERY1-DOX3-TMP1,103.0075188,91.8088256,105.8454179,0.0,0.0
186,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
187,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
188,ERY1,90.29649596,96.99703933,94.12468231,0.0,0.0
189,DOX3,104.1424316,105.5688707,103.6926297,0.0,0.0
190,TMP2,91.88537381,100.1550825,106.8022126,0.0,0.0
191,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
192,AMP1-ERY1,81.21719393,77.37205696,72.59680072,0.0,0.0
193,AMP1-DOX3,90.52347851,96.09474129,95.79907311,0.0,0.0
194,AMP1-TMP2,87.7996879,96.99703933,96.03827179,0.0,0.0
195,CPR1-ERY1,100.9646758,99.02720993,95.79907311,0.0,0.0
196,CPR1-DOX3,102.0995886,108.2757648,102.0182389,0.0,0.0
197,CPR1-TMP2,88.93460065,103.5387001,106.5630139,0.0,0.0
198,ERY1-DOX3,90.75046106,97.22261384,100.8222455,0.0,0.0
199,ERY1-TMP2,90.29649596,100.1550825,102.0182389,0.0,0.0
200,DOX3-TMP2,104.1424316,92.25997462,93.16788758,0.0,0.0
201,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
202,AMP1-CPR1-DOX3,87.11874025,83.68814324,93.16788758,0.0,0.0
203,AMP1-CPR1-TMP2,89.84253086,88.87635697,96.51666916,0.0,0.0
204,AMP1-ERY1-DOX3,87.11874025,85.49273932,80.4903573,0.0,0.0
205,AMP1-ERY1-TMP2,93.70123422,96.09474129,94.363881,0.0,0.0
206,AMP1-DOX3-TMP2,102.3265711,92.03440011,99.86545074,0.0,0.0
207,CPR1-ERY1-DOX3,97.33295503,95.19244325,99.86545074,0.0,0.0
208,CPR1-ERY1-TMP2,90.97744361,99.47835895,96.51666916,0.0,0.0
209,CPR1-DOX3-TMP2,101.1916584,91.58325109,102.0182389,0.0,0.0
210,ERY1-DOX3-TMP2,99.60278054,82.56027069,85.51352968,0.0,0.0
211,AMP1-CPR1-ERY1-DOX3,74.18073486,79.62780206,86.94872178,0.0,0.0
212,AMP1-CPR1-ERY1-TMP2,85.75684494,89.77865501,97.95186126,0.0,0.0
213,AMP1-CPR1-DOX3-TMP2,100.0567456,96.54589031,92.68949021,0.0,0.0
214,AMP1-ERY1-DOX3-TMP2,87.7996879,95.86916678,89.34070863,0.0,0.0
215,CPR1-ERY1-DOX3-TMP2,97.33295503,82.7858452,97.23426521,0.0,0.0
217,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
218,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
219,ERY1,90.29649596,96.99703933,94.12468231,0.0,0.0
220,DOX3,104.1424316,105.5688707,103.6926297,0.0,0.0
221,TMP3,95.97105972,102.1852531,110.1509942,0.0,0.0
222,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
223,AMP1-ERY1,81.21719393,77.37205696,72.59680072,0.0,0.0
224,AMP1-DOX3,90.52347851,96.09474129,95.79907311,0.0,0.0
225,AMP1-TMP3,102.7805362,98.3504864,101.7790402,0.0,0.0
226,CPR1-ERY1,100.9646758,99.02720993,95.79907311,0.0,0.0
227,CPR1-DOX3,102.0995886,108.2757648,102.0182389,0.0,0.0
228,CPR1-TMP3,96.87898993,108.5013393,110.6293915,0.0,0.0
229,ERY1-DOX3,90.75046106,97.22261384,100.8222455,0.0,0.0
230,ERY1-TMP3,88.48063555,100.6062315,103.453431,0.0,0.0
231,DOX3-TMP3,99.37579799,88.42520795,96.99506653,0.0,0.0
232,AMP1-CPR1-ERY1,80.08228117,74.43958833,72.35760203,0.0,0.0
233,AMP1-CPR1-DOX3,87.11874025,83.68814324,93.16788758,0.0,0.0
234,AMP1-CPR1-TMP3,89.1615832,90.00422952,95.32067574,0.0,0.0
235,AMP1-ERY1-DOX3,87.11874025,85.49273932,80.4903573,0.0,0.0
236,AMP1-ERY1-TMP3,94.15519932,94.96686874,93.88548363,0.0,0.0
237,AMP1-DOX3-TMP3,103.0075188,88.42520795,96.03827179,0.0,0.0
238,CPR1-ERY1-DOX3,97.33295503,95.19244325,99.86545074,0.0,0.0
239,CPR1-ERY1-TMP3,94.83614697,101.9596786,98.43025863,0.0,0.0
240,CPR1-DOX3-TMP3,89.38856575,86.16946285,93.64628495,0.0,0.0
241,ERY1-DOX3-TMP3,99.37579799,83.23699422,88.1447152,0.0,0.0
242,AMP1-CPR1-ERY1-DOX3,74.18073486,79.62780206,86.94872178,0.0,0.0
243,AMP1-CPR1-ERY1-TMP3,85.52986239,90.22980403,96.27747047,0.0,0.0
244,AMP1-CPR1-DOX3-TMP3,94.60916442,89.10193148,91.2542981,0.0,0.0
245,AMP1-ERY1-DOX3-TMP3,85.30287984,95.41801776,92.45029152,0.0,0.0
246,CPR1-ERY1-DOX3-TMP3,101.4186409,84.59044128,98.19105995,0.0,0.0
248,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
249,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
250,ERY2,90.29649596,96.99703933,94.12468231,0.0,0.0
251,DOX1,104.1424316,105.5688707,103.6926297,0.0,0.0
252,TMP1,98.69485033,98.80163542,109.1941994,0.0,0.0
253,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
254,AMP1-ERY2,81.21719393,77.37205696,72.59680072,0.0,0.0
255,AMP1-DOX1,90.52347851,96.09474129,95.79907311,0.0,0.0
256,AMP1-TMP1,94.15519932,90.90652756,79.77276125,0.0,0.0
257,CPR1-ERY2,100.9646758,99.02720993,95.79907311,0.0,0.0
258,CPR1-DOX1,102.0995886,108.2757648,102.0182389,0.0,0.0
259,CPR1-TMP1,101.4186409,105.5688707,109.6725968,0.0,0.0
260,ERY2-DOX1,90.75046106,97.22261384,100.8222455,0.0,0.0
261,ERY2-TMP1,92.11235636,99.02720993,105.6062192,0.0,0.0
262,DOX1-TMP1,97.55993758,94.29014521,97.71266258,0.0,0.0
263,AMP1-CPR1-ERY2,80.08228117,74.43958833,72.35760203,0.0,0.0
264,AMP1-CPR1-DOX1,87.11874025,83.68814324,93.16788758,0.0,0.0
265,AMP1-CPR1-TMP1,90.97744361,85.94388834,95.55987442,0.0,0.0
266,AMP1-ERY2-DOX1,87.11874025,85.49273932,80.4903573,0.0,0.0
267,AMP1-ERY2-TMP1,93.70123422,90.22980403,86.94872178,0.0,0.0
268,AMP1-DOX1-TMP1,96.65200738,92.93669815,101.0614442,0.0,0.0
269,CPR1-ERY2-DOX1,97.33295503,95.19244325,99.86545074,0.0,0.0
270,CPR1-ERY2-TMP1,103.4614839,103.0875511,101.7790402,0.0,0.0
271,CPR1-DOX1-TMP1,98.69485033,94.29014521,96.03827179,0.0,0.0
272,ERY2-DOX1-TMP1,88.93460065,82.7858452,88.86231126,0.0,0.0
273,AMP1-CPR1-ERY2-DOX1,74.18073486,79.62780206,86.94872178,0.0,0.0
274,AMP1-CPR1-ERY2-TMP1,78.26642077,80.98124912,89.10150994,0.0,0.0
275,AMP1-CPR1-DOX1-TMP1,65.10143283,91.58325109,87.42711915,0.0,0.0
276,AMP1-ERY2-DOX1-TMP1,84.62193219,98.3504864,92.21109284,0.0,0.0
277,CPR1-ERY2-DOX1-TMP1,99.60278054,92.25997462,105.1278218,0.0,0.0
279,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
280,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
281,ERY2,95.55789791,99.10541226,96.19192688,0.0,0.0
282,DOX1,98.24088523,105.1177217,98.66945732,0.0,0.0
283,TMP2,91.88537381,100.1550825,106.8022126,0.0,0.0
284,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
285,AMP1-ERY2,86.8917577,84.36486677,73.07519809,0.0,0.0
286,AMP1-DOX1,88.253653,83.46256873,85.99192704,0.0,0.0
287,AMP1-TMP2,87.7996879,96.99703933,96.03827179,0.0,0.0
288,CPR1-ERY2,99.60278054,97.44818835,92.92868889,0.0,0.0
289,CPR1-DOX1,101.4186409,103.3131256,100.8222455,0.0,0.0
290,CPR1-TMP2,88.93460065,103.5387001,106.5630139,0.0,0.0
291,ERY2-DOX1,96.52160819,97.1969584,98.385377,0.0,0.0
292,ERY2-TMP2,97.00346333,99.82108245,107.4028941,0.0,0.0
293,DOX1-TMP2,92.79330401,99.25278444,107.28061,0.0,0.0
294,AMP1-CPR1-ERY2,75.76961271,69.92809812,78.57676783,0.0,0.0
295,AMP1-CPR1-DOX1,80.76322883,77.59763147,90.77590073,0.0,0.0
296,AMP1-CPR1-TMP2,89.84253086,88.87635697,96.51666916,0.0,0.0
297,AMP1-ERY2-DOX1,86.21081004,74.43958833,82.40394678,0.0,0.0
298,AMP1-ERY2-TMP2,85.07589729,95.86916678,96.27747047,0.0,0.0
299,AMP1-DOX1-TMP2,99.14881543,97.22261384,95.79907311,0.0,0.0
300,CPR1-ERY2-DOX1,100.5107107,99.70393346,101.5398415,0.0,0.0
301,CPR1-ERY2-TMP2,93.92821677,99.92950797,97.95186126,0.0,0.0
302,CPR1-DOX1-TMP2,95.51709462,101.0573805,106.0846165,0.0,0.0
303,ERY2-DOX1-TMP2,92.42583948,92.6643805,102.0411272,0.0,0.0
304,AMP1-CPR1-ERY2-DOX1,68.96013619,77.37205696,84.55673494,0.0,0.0
305,AMP1-CPR1-ERY2-TMP2,92.11235636,88.87635697,101.5398415,0.0,0.0
306,AMP1-CPR1-DOX1-TMP2,91.88537381,94.51571972,103.453431,0.0,0.0
307,AMP1-ERY2-DOX1-TMP2,95.97105972,94.96686874,91.2542981,0.0,0.0
308,CPR1-ERY2-DOX1-TMP2,92.33933891,99.92950797,101.7790402,0.0,0.0
310,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
311,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
312,ERY2,95.55789791,99.10541226,96.19192688,0.0,0.0
313,DOX1,98.24088523,105.1177217,98.66945732,0.0,0.0
314,TMP3,95.97105972,102.1852531,110.1509942,0.0,0.0
315,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
316,AMP1-ERY2,86.8917577,84.36486677,73.07519809,0.0,0.0
317,AMP1-DOX1,88.253653,83.46256873,85.99192704,0.0,0.0
318,AMP1-TMP3,102.7805362,98.3504864,101.7790402,0.0,0.0
319,CPR1-ERY2,99.60278054,97.44818835,92.92868889,0.0,0.0
320,CPR1-DOX1,101.4186409,103.3131256,100.8222455,0.0,0.0
321,CPR1-TMP3,96.87898993,108.5013393,110.6293915,0.0,0.0
322,ERY2-DOX1,96.52160819,97.1969584,98.385377,0.0,0.0
323,ERY2-TMP3,96.03975305,98.62829879,103.5034273,0.0,0.0
324,DOX1-TMP3,95.51709462,102.8619766,106.3238152,0.0,0.0
325,AMP1-CPR1-ERY2,75.76961271,69.92809812,78.57676783,0.0,0.0
326,AMP1-CPR1-DOX1,80.76322883,77.59763147,90.77590073,0.0,0.0
327,AMP1-CPR1-TMP3,89.1615832,90.00422952,95.32067574,0.0,0.0
328,AMP1-ERY2-DOX1,86.21081004,74.43958833,82.40394678,0.0,0.0
329,AMP1-ERY2-TMP3,99.14881543,99.92950797,98.43025863,0.0,0.0
330,AMP1-DOX1-TMP3,101.872606,98.80163542,100.1046494,0.0,0.0
331,CPR1-ERY2-DOX1,100.5107107,99.70393346,101.5398415,0.0,0.0
332,CPR1-ERY2-TMP3,100.9646758,107.1478923,103.9318284,0.0,0.0
333,CPR1-DOX1-TMP3,92.11235636,100.6062315,110.1509942,0.0,0.0
334,ERY2-DOX1-TMP3,97.00346333,93.14149396,104.478294,0.0,0.0
335,AMP1-CPR1-ERY2-DOX1,68.96013619,77.37205696,84.55673494,0.0,0.0
336,AMP1-CPR1-ERY2-TMP3,91.20442616,87.52290991,94.60307968,0.0,0.0
337,AMP1-CPR1-DOX1-TMP3,89.1615832,89.32750599,94.363881,0.0,0.0
338,AMP1-ERY2-DOX1-TMP3,97.78692013,94.74129423,94.363881,0.0,0.0
339,CPR1-ERY2-DOX1-TMP3,92.79330401,97.67376286,101.0614442,0.0,0.0
341,AMP1,86.21081004,86.39503736,74.51039019,0.0,0.0
342,CPR1,91.65839126,101.5085295,92.45029152,0.0,0.0
343,ERY2,95.55789791,99.10541226,96.19192688,0.0,0.0
344,DOX2,98.24088523,105.1177217,98.66945732,0.0,0.0
345,TMP1,98.69485033,98.80163542,109.1941994,0.0,0.0
346,AMP1-CPR1,81.44417648,73.98843931,72.11840335,0.0,0.0
347,AMP1-ERY2,86.8917577,84.36486677,73.07519809,0.0,0.0
348,AMP1-DOX2,88.253653,83.46256873,85.99192704,0.0,0.0
349,AMP1-TMP1,94.15519932,90.90652756,79.77276125,0.0,0.0
350,CPR1-ERY2,99.60278054,97.44818835,92.92868889,0.0,0.0
351,CPR1-DOX2,101.4186409,103.3131256,100.8222455,0.0,0.0
352,CPR1-TMP1,101.4186409,105.5688707,109.6725968,0.0,0.0
353,ERY2-DOX2,96.52160819,97.1969584,98.385377,0.0,0.0
354,ERY2-TMP1,98.44902876,99.34396899,97.1667936,0.0,0.0
355,DOX2-TMP1,100.9646758,105.3432962,109.4333981,0.0,0.0
356,AMP1-CPR1-ERY2,75.76961271,69.92809812,78.57676783,0.0,0.0
357,AMP1-CPR1-DOX2,80.76322883,77.59763147,90.77590073,0.0,0.0
358,AMP1-CPR1-TMP1,90.97744361,85.94388834,95.55987442,0.0,0.0
